hoursperweek,age,education,maritalstatus,race,gender,nativecountry,income
0,0,1,1,1,0,1,42764
0,1,1,0,1,0,1,22791
1,0,1,0,1,1,1,35001
0,0,1,0,1,0,1,3000
0,0,1,1,1,1,1,99999
1,0,1,1,1,1,1,63190
1,1,1,1,1,1,1,63200
1,1,1,1,1,1,1,72498
0,1,1,1,1,1,1,49084
0,1,1,1,0,1,1,31595
1,0,0,0,0,1,1,22000
0,0,0,0,0,1,1,2400
0,1,0,0,0,1,1,1260
1,1,1,0,0,0,1,20800
1,1,1,0,1,1,1,63838
1,0,1,0,0,1,1,19500
1,0,1,0,0,0,1,15000
0,1,0,1,0,1,0,33000
1,0,1,0,1,1,1,16653
1,0,1,0,1,1,1,38302
1,1,1,0,1,0,1,21791
1,0,1,0,1,0,1,55000
0,1,1,1,1,1,1,39600
0,0,1,1,0,0,1,12250
1,1,1,1,1,1,1,22014
0,0,1,0,1,0,1,32836
0,0,1,0,1,0,1,26258
0,0,1,0,1,1,1,15006
0,1,1,1,1,1,1,51901
0,0,1,1,1,0,1,29000
1,1,1,0,1,1,1,32800
1,0,1,0,0,0,0,37319
0,1,1,1,1,1,1,73000
0,0,1,0,1,1,1,2494
0,0,1,1,1,1,0,36429
1,1,1,1,1,1,1,65330
1,0,1,0,1,0,1,35030
1,1,1,1,1,1,1,71750
1,1,1,1,1,1,1,30921
1,1,1,0,1,1,1,24900
0,1,1,0,1,0,1,29300
1,0,1,1,1,1,1,44526
0,1,1,1,1,1,1,61040
0,0,0,0,1,1,1,3300
0,0,0,0,1,0,1,6000
0,1,1,0,0,1,1,2961
0,0,1,1,0,0,1,99999
0,1,1,0,1,1,1,32000
0,0,1,1,1,0,1,41601
0,1,1,0,1,1,1,63100
0,1,1,0,1,0,1,3015
0,1,1,0,1,1,1,14000
0,0,1,0,1,0,1,22000
1,0,1,1,1,0,1,84000
1,0,1,0,1,0,1,33259
0,1,1,0,1,0,1,50512
1,0,1,1,1,1,1,70361
1,1,1,1,1,1,1,66079
1,1,1,1,1,1,1,32528
0,1,1,1,0,0,1,4056
1,1,1,1,1,1,1,52850
0,0,1,0,1,1,1,6017
0,0,1,1,1,0,1,13851
0,1,0,0,0,1,1,12000
0,1,1,0,0,0,1,38000
0,0,1,0,0,1,1,6700
0,0,0,0,0,0,1,398
0,0,1,0,1,1,1,3000
0,0,1,0,1,0,1,1516
0,0,1,1,1,1,0,9898
0,1,1,1,1,1,1,34100
0,0,1,0,1,0,1,4200
0,0,1,0,1,0,1,28491
0,1,1,1,0,1,1,28146
0,1,1,1,1,1,1,65000
0,0,1,0,1,1,1,30000
0,1,1,0,1,1,1,5247
1,0,1,0,1,1,0,9000
0,0,1,0,1,0,0,398
0,1,1,0,0,0,1,11000
0,0,1,0,0,1,1,1170
0,1,0,1,0,1,0,9600
0,0,1,0,0,0,0,5720
0,0,1,0,0,0,1,12622
0,1,0,0,0,0,1,319
0,1,1,1,0,0,1,32410
0,0,1,0,0,1,1,6000
0,0,0,0,0,1,1,1200
0,0,1,0,0,0,1,10400
0,0,0,0,0,1,1,15100
1,0,1,0,0,0,1,2600
1,1,1,1,1,1,1,52280
1,1,1,1,1,1,1,68298
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,5850
1,1,1,1,1,1,1,74712
0,0,1,0,1,0,1,4198
0,0,1,0,1,1,1,3250
1,1,1,1,1,1,1,99999
0,0,1,1,1,1,1,48430
0,1,1,1,1,1,1,99999
0,1,1,0,1,1,1,39645
0,0,0,1,1,1,1,11871
1,1,1,0,1,0,0,9000
1,1,1,0,1,0,0,11907
1,1,1,0,1,0,0,9000
1,1,1,0,1,0,0,9000
1,1,1,0,1,0,0,9000
1,1,1,0,1,0,0,9000
1,0,1,0,1,0,0,9000
1,0,1,0,1,0,0,9000
0,1,1,0,1,1,1,7400
0,0,1,0,1,0,1,11571
0,0,1,0,1,1,1,7500
0,1,1,1,1,1,1,34852
0,1,1,0,1,1,1,20272
1,1,1,1,1,1,1,96230
0,0,1,0,1,1,1,6116
0,0,1,0,1,0,1,6050
0,0,1,0,1,1,1,7109
0,0,1,0,1,0,1,5000
1,1,1,1,1,1,1,99999
0,0,0,0,1,0,1,9650
0,1,1,0,1,0,1,31400
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,4667
0,1,1,1,1,1,1,13820
0,1,1,1,1,0,1,60000
0,0,1,0,1,0,1,3000
0,1,0,0,1,0,0,6000
1,1,0,0,1,1,0,6500
1,0,1,0,0,1,1,16800
0,0,1,0,0,1,0,6000
0,0,0,1,0,1,0,9000
0,0,1,0,0,1,0,6128
0,1,1,0,1,0,1,13228
0,1,1,1,1,1,1,76250
0,0,1,0,1,1,1,47300
1,1,1,0,0,1,1,21661
1,1,1,1,1,1,1,50942
0,1,1,1,1,1,1,88040
0,0,1,1,1,1,1,79400
1,1,1,0,1,0,1,24142
0,1,1,1,1,1,1,99999
0,0,1,0,0,0,0,5120
1,0,1,1,1,0,1,78933
0,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,2000
0,0,0,0,1,0,1,7721
0,1,1,1,1,1,1,54750
1,1,1,1,1,1,1,93000
0,0,1,0,1,0,1,32050
0,0,1,0,1,0,1,23381
1,0,1,0,0,1,1,19303
1,1,1,0,1,1,1,56697
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,1533
1,0,1,1,1,1,0,99999
0,0,0,0,1,1,0,8000
1,1,0,1,1,1,0,28979
1,1,0,0,0,0,1,22256
0,0,1,0,0,1,1,5760
1,0,0,1,1,1,0,2386
0,0,1,0,1,1,1,7340
0,1,1,0,0,0,1,21000
1,0,1,0,1,1,1,26670
1,1,1,1,1,1,1,70416
0,0,0,0,1,1,1,2100
0,0,1,0,1,1,1,2964
0,1,1,1,1,0,1,99084
0,0,1,1,1,1,1,53020
1,1,1,1,1,1,1,47538
1,1,1,1,1,1,1,55450
0,1,1,0,1,0,1,42278
0,1,0,1,1,0,1,5068
1,0,0,1,1,1,1,9371
0,0,1,1,1,0,1,99999
0,0,1,0,1,1,1,22000
0,0,0,0,1,1,0,12000
0,0,0,1,1,1,0,12000
0,0,0,1,1,1,0,13000
0,0,1,0,1,1,1,24100
0,0,1,0,1,0,1,15000
0,0,0,1,1,1,0,9000
0,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,5000
1,0,1,0,1,1,1,23860
0,1,1,1,1,1,1,50160
1,1,1,1,1,1,1,81854
0,1,1,1,1,1,1,96000
1,0,1,0,1,1,1,33259
0,0,1,0,1,0,1,30000
1,1,1,1,1,1,1,90626
1,1,1,1,1,1,1,76294
0,0,1,0,1,1,1,8320
0,1,1,1,1,1,1,43210
1,0,1,1,1,1,1,75304
1,0,1,1,1,1,1,77880
0,1,1,0,1,0,1,9617
0,0,1,1,1,0,1,35001
0,0,0,0,1,1,1,1530
0,1,1,0,1,1,1,29000
1,1,1,0,1,1,1,42900
0,0,1,0,1,1,1,3000
0,0,1,0,1,0,1,9180
0,1,1,1,1,1,0,8001
1,0,1,0,1,1,1,37350
1,1,1,0,1,1,1,35200
0,1,0,1,1,1,1,68169
1,1,1,1,1,1,1,65500
0,0,1,0,1,0,1,3000
1,1,0,1,1,1,1,36000
0,0,1,0,1,1,1,15000
0,0,1,1,1,1,1,47030
0,1,1,1,1,1,1,69000
1,0,1,1,1,1,1,44050
0,1,1,1,1,1,1,66085
0,0,1,1,1,0,1,23612
0,0,1,1,1,0,1,12180
0,1,1,0,1,0,1,36721
1,0,0,0,1,1,1,8000
0,1,1,1,1,1,1,53000
1,1,1,0,1,1,1,24000
0,0,0,0,1,1,1,20000
0,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,57846
0,1,1,1,1,1,1,79869
1,1,1,1,1,1,1,70785
0,0,1,0,1,1,1,1714
0,1,1,1,1,1,1,37416
0,0,1,0,1,1,1,7000
0,1,1,0,1,0,1,32000
0,1,1,0,1,0,1,25146
1,1,1,0,1,1,1,99999
1,1,1,1,1,1,1,61211
1,0,0,0,1,1,1,6350
0,1,1,0,1,1,1,16000
0,1,1,0,0,0,1,5800
0,1,1,0,0,1,1,17680
1,1,1,1,1,1,1,56212
0,1,1,1,1,1,1,14122
0,0,1,0,1,0,1,18000
0,0,1,0,1,1,1,1590
1,0,1,0,1,1,1,32828
0,1,1,1,1,1,1,30121
1,1,1,0,1,0,1,45443
1,1,1,1,1,1,1,87189
1,1,1,1,1,1,1,58000
1,0,1,1,1,1,1,80898
1,0,1,1,1,1,1,51801
0,0,1,0,1,1,1,8000
0,0,1,0,1,1,1,18200
0,0,1,1,1,1,1,47000
0,1,1,1,1,1,1,67000
0,0,1,1,1,0,1,58490
0,1,1,0,1,0,1,8000
0,0,1,0,1,0,0,30000
0,1,1,1,1,1,1,70338
1,1,1,1,1,1,1,38158
0,1,1,1,1,1,1,72167
0,0,1,0,1,1,1,21031
0,1,1,1,1,1,1,37000
1,0,1,1,1,1,1,54012
1,0,1,0,1,0,0,28501
1,1,1,0,1,1,1,28345
1,1,1,0,1,1,1,55400
1,0,1,0,1,0,1,29600
0,0,1,1,1,1,1,19500
0,0,1,1,1,1,1,20700
0,0,1,0,1,1,1,8100
1,1,0,1,1,1,0,2500
1,1,0,0,1,0,0,2633
0,1,0,1,1,1,0,18200
0,1,0,0,1,0,0,3120
0,1,1,1,1,1,1,20000
1,0,1,1,1,1,1,33300
0,0,1,1,1,0,1,45745
0,0,1,1,1,1,1,19712
0,1,1,1,1,1,1,40004
0,1,0,1,1,1,1,10250
0,1,0,0,1,0,0,4923
0,0,1,1,1,0,1,19500
0,1,1,0,1,0,0,9217
0,0,1,1,1,1,0,6300
0,1,0,1,1,1,0,1125
1,1,1,1,1,1,1,69850
1,1,1,1,1,1,1,60713
1,1,1,0,1,0,1,40020
1,1,0,0,1,1,0,49032
0,0,1,0,1,0,0,5000
0,0,0,0,1,0,0,8840
1,1,1,0,1,1,1,99999
0,1,1,0,1,0,1,35603
1,1,1,1,1,1,1,64008
0,0,1,0,1,1,1,99999
0,1,0,1,1,0,1,22000
0,1,1,0,1,0,1,3100
0,0,1,1,1,1,1,54526
0,1,1,1,1,1,1,41629
0,0,1,0,1,1,1,2938
0,0,1,0,1,0,1,2394
0,1,1,0,1,0,1,4700
0,1,1,1,1,1,1,30267
1,1,1,1,1,1,1,77549
1,0,1,1,1,1,1,30000
0,1,1,0,0,1,0,23411
0,0,1,1,1,1,1,25600
0,1,1,0,1,0,1,20000
0,1,1,1,1,1,1,30000
0,1,0,1,0,0,1,23811
0,0,1,0,0,1,1,4608
0,0,1,0,0,0,1,11999
0,0,1,0,0,1,1,4000
1,1,1,1,0,1,1,54590
0,1,1,0,0,0,1,16337
0,1,1,1,0,1,1,55200
0,1,1,1,0,0,1,22958
0,1,1,0,1,1,1,29611
0,0,1,1,0,0,1,32000
0,1,1,0,1,1,1,62075
1,1,1,1,1,1,1,53548
0,0,0,0,1,1,1,3000
0,0,1,1,1,0,1,43100
1,1,1,1,1,1,1,56000
0,0,1,1,0,1,1,45020
0,0,1,1,1,1,1,77575
1,1,1,1,1,1,1,50010
0,0,1,0,1,0,1,7000
0,0,0,1,1,1,1,13300
0,1,0,1,1,0,1,17270
1,0,1,1,1,1,1,27000
0,1,0,1,1,1,1,4808
1,0,0,1,1,1,1,16000
0,1,1,1,1,1,1,82017
0,1,1,1,1,1,1,80500
0,0,1,0,1,0,1,7050
0,1,1,1,1,1,1,44017
0,1,1,0,0,0,1,18300
0,0,1,0,0,1,1,1600
0,1,1,1,1,1,1,57004
0,1,1,1,1,1,1,59540
0,1,1,1,1,1,1,37633
0,1,1,1,1,0,1,51000
0,1,1,1,1,1,1,14365
0,0,1,1,1,1,1,24200
0,0,1,1,1,1,1,42450
0,1,1,1,1,1,1,68044
1,0,1,1,1,1,1,21012
0,1,1,1,1,1,1,56332
1,1,1,1,0,1,0,99999
0,0,1,0,1,1,0,68930
0,1,1,0,0,0,1,17074
0,0,1,0,0,0,1,29108
0,1,1,1,1,1,1,18511
0,0,1,0,1,1,1,15916
1,1,1,1,1,1,1,99999
1,1,0,1,1,1,1,99999
1,1,1,1,1,1,0,99999
1,1,1,1,1,0,1,99999
0,1,1,1,1,1,1,49413
0,1,1,1,1,1,1,61568
0,0,0,0,1,0,1,1919
0,1,1,1,1,1,1,46260
0,1,1,1,0,1,1,57020
1,0,1,0,1,1,1,37150
1,0,1,0,1,1,1,34800
1,0,1,1,1,1,1,62000
1,1,1,0,0,0,1,21040
1,0,1,1,0,1,1,5001
0,1,1,1,1,1,1,70600
1,0,1,1,1,1,1,34549
1,0,1,0,1,0,1,1030
1,0,1,0,1,0,1,20431
1,0,1,0,1,1,1,36402
0,1,1,0,1,0,1,33567
0,1,1,1,1,1,1,33000
1,1,1,1,1,1,1,30025
0,0,1,0,0,1,1,26076
0,0,1,0,0,1,1,3000
0,0,1,0,0,1,1,29076
0,1,1,0,1,1,1,22272
0,0,1,0,0,0,1,9600
0,1,1,1,1,1,1,74637
1,0,1,0,1,1,1,27250
0,1,0,0,1,0,1,12000
0,0,1,0,1,1,1,13100
1,1,1,0,1,0,1,43394
0,0,1,1,1,0,1,28111
1,1,1,1,1,1,1,39210
0,0,1,0,1,0,1,2876
1,1,0,0,0,0,1,14872
0,0,1,1,0,1,1,11774
0,1,1,1,1,1,1,44481
1,1,1,0,1,1,1,50850
1,1,1,0,1,0,1,57189
0,1,1,1,1,0,1,74525
0,0,0,0,1,1,1,2700
0,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,55627
0,0,1,0,1,0,1,19959
0,0,1,0,1,0,1,10300
0,0,1,0,1,1,0,12000
0,0,1,0,1,0,0,5200
0,0,0,0,1,1,0,10000
0,1,1,1,1,1,1,74900
1,0,1,1,0,1,0,33811
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,1,99999
1,1,1,0,1,0,1,72137
0,0,1,0,1,1,0,50350
0,0,1,0,1,1,1,24250
0,0,1,0,1,1,1,4490
1,0,1,0,1,1,1,22397
0,0,1,0,1,1,1,45332
0,0,1,0,0,0,1,20006
0,1,1,1,1,1,1,74010
0,0,1,0,1,1,1,3300
1,1,1,1,1,1,1,75000
0,0,1,0,1,1,1,10000
0,1,1,1,1,0,1,53900
0,1,1,0,1,0,1,16701
0,0,1,1,1,1,1,17325
0,1,1,1,1,1,1,19269
1,0,1,0,1,1,1,31005
0,1,1,0,1,0,1,19060
0,0,1,1,1,0,1,24923
0,1,1,0,1,0,1,26400
0,1,1,0,1,1,1,6478
0,0,1,0,1,0,1,27236
0,0,1,0,1,0,1,4700
0,0,1,1,1,1,1,41526
0,0,1,0,1,0,1,23080
0,1,1,1,1,1,1,21000
0,1,1,1,1,1,1,48777
0,0,1,0,1,1,1,7300
0,0,1,0,1,1,1,9600
0,1,0,1,1,1,1,20280
1,1,0,1,1,1,1,35998
0,0,1,0,1,0,1,4166
0,1,1,1,1,1,1,35800
1,1,0,1,1,1,0,23681
1,1,1,1,1,1,1,99999
0,0,0,1,1,1,0,11865
0,1,1,0,1,1,1,24000
0,0,1,0,1,1,0,2500
0,0,1,0,1,0,1,4800
0,1,0,1,1,0,1,16500
0,0,1,0,1,0,1,5000
1,1,0,1,1,1,1,34453
0,0,1,0,1,0,1,7738
0,0,1,0,1,1,1,6338
1,0,1,1,1,1,1,55282
1,1,1,1,1,1,1,64020
0,0,1,0,1,1,1,13468
0,0,1,1,1,1,1,36720
0,0,0,1,1,1,1,20198
0,0,0,1,1,1,1,26158
0,1,1,0,1,0,0,15816
1,0,1,1,1,1,1,38481
1,1,1,1,1,1,1,28490
0,1,1,0,0,1,1,24800
0,0,0,0,1,0,1,1600
0,1,1,0,0,0,1,14000
0,0,1,1,0,1,1,8000
0,1,0,0,0,0,1,5000
1,1,1,0,1,1,1,20000
0,0,1,0,1,1,1,58153
0,0,1,0,1,0,1,14500
1,1,1,1,1,1,1,57912
0,0,1,1,1,1,1,30722
0,0,1,1,0,1,1,17277
1,0,1,1,1,1,0,45201
0,0,1,1,0,0,1,52857
0,0,1,0,1,0,1,17711
0,0,1,0,1,0,1,32965
1,1,1,0,1,0,1,28000
0,1,1,0,1,1,1,25007
0,1,1,1,1,0,1,21424
0,1,1,0,1,1,1,35015
0,1,1,0,1,0,1,24000
1,0,1,0,1,1,1,16316
1,0,1,0,1,0,1,16583
0,1,1,0,1,0,1,7040
0,0,1,1,1,1,1,24500
0,0,1,0,1,0,1,5963
0,1,1,1,1,0,1,58022
0,1,1,1,1,1,1,28681
0,0,1,0,1,0,1,7000
0,0,1,0,1,0,1,11000
0,1,1,1,1,1,1,77301
0,0,0,0,1,1,1,5800
1,0,1,1,0,1,0,27000
1,1,1,0,1,1,1,89176
1,0,1,0,1,1,1,27048
1,0,1,0,1,1,1,28035
0,1,1,0,1,0,1,20704
0,0,1,0,1,0,1,16800
0,0,1,1,1,0,1,68500
0,1,1,1,1,1,1,27650
0,0,1,0,1,1,1,16000
0,1,1,0,1,0,1,2325
0,0,1,0,1,0,1,18571
0,0,1,0,1,0,1,8015
0,0,1,0,1,0,1,9025
1,1,0,0,1,0,0,12000
1,0,1,0,1,0,1,3001
0,0,1,0,1,1,1,22980
0,0,0,0,1,1,1,2040
0,1,1,1,1,1,1,56200
0,0,1,0,1,0,1,1822
0,1,1,1,1,1,1,36347
0,1,1,0,1,1,1,52100
0,1,1,0,1,0,1,12200
0,0,1,0,1,0,1,15000
1,1,1,1,1,1,1,90050
1,1,1,1,1,1,1,60050
0,1,1,1,0,0,1,32640
1,1,1,1,1,1,1,23411
1,1,1,1,1,1,1,23612
1,1,1,1,1,1,1,75000
0,1,0,1,0,1,1,1609
0,0,0,1,1,1,1,12500
1,0,1,0,1,0,1,7800
0,1,0,1,1,1,1,17553
0,0,1,1,1,1,1,8566
1,0,0,1,1,1,1,29300
0,0,1,1,1,1,1,20312
0,0,1,0,1,0,1,1634
0,1,1,1,0,1,1,21400
1,1,1,0,1,1,1,32000
0,0,0,1,1,1,0,27000
0,0,1,0,1,0,1,23000
0,0,1,0,1,1,1,13659
1,0,1,0,1,1,1,24016
1,0,1,0,1,0,1,14400
0,0,1,1,1,1,1,12000
0,0,1,0,1,0,0,31203
0,0,1,0,1,0,1,14300
0,1,1,1,1,1,1,34099
1,0,0,0,1,1,1,7595
0,0,1,1,1,1,1,22412
0,1,1,1,1,1,1,23030
1,0,1,1,1,1,1,31348
0,0,1,0,1,0,1,30252
0,1,1,1,1,1,1,65000
0,1,1,1,1,1,0,57003
0,0,0,0,1,1,0,12000
0,0,1,1,1,1,1,68120
0,1,1,0,1,1,1,33000
1,1,1,1,1,1,1,40161
1,1,1,0,1,1,1,27000
1,0,1,0,1,1,1,29000
0,0,1,1,0,1,1,16943
1,0,1,1,1,1,1,96255
1,1,1,1,1,1,1,68500
0,0,1,0,1,1,1,4132
0,1,0,1,1,1,1,27000
0,1,0,0,0,0,1,3048
0,0,1,0,1,1,1,3034
0,1,1,0,1,0,1,60200
1,1,1,1,1,1,1,48142
0,0,0,0,1,0,1,25000
1,0,1,1,1,1,1,67849
0,0,1,0,1,0,1,3500
0,1,1,1,1,1,1,32646
1,1,0,1,1,1,1,32000
0,1,1,1,1,1,1,38072
0,1,1,1,1,1,1,61800
0,1,1,1,1,1,1,35167
0,1,1,1,1,1,1,22000
1,1,1,1,1,1,1,48800
1,1,1,1,1,1,1,35000
1,0,1,0,1,1,1,14000
1,1,0,1,1,1,0,29000
0,0,0,0,1,1,1,1800
1,1,0,1,1,1,1,24920
0,0,0,0,1,0,0,4656
0,1,0,0,1,0,1,9500
1,1,1,1,1,1,1,26600
0,0,0,0,1,1,1,3500
1,0,1,1,1,1,1,24800
0,1,1,0,1,1,1,3703
0,0,1,1,1,1,1,14300
0,0,0,0,1,0,1,5200
1,1,1,0,1,0,1,16580
0,0,1,0,1,1,0,9600
0,1,1,0,1,0,1,25935
0,1,1,0,1,0,1,43879
1,0,1,0,1,0,1,6000
1,1,1,0,1,1,1,15000
0,0,1,0,1,1,1,15413
0,0,1,1,1,1,1,15152
0,1,0,0,1,0,1,1193
0,0,1,1,1,1,1,13000
0,0,0,0,1,1,1,2200
1,1,0,1,1,1,1,20177
0,1,0,0,1,1,1,2754
0,0,0,1,1,1,0,14320
0,1,1,1,1,1,1,72623
1,1,1,1,1,1,1,13000
0,1,1,1,1,0,1,25241
0,1,1,1,1,1,1,25000
0,1,0,0,1,1,1,40240
1,1,1,1,1,1,1,83398
1,0,1,1,1,1,1,99999
0,0,1,0,1,1,1,10001
0,1,0,0,1,0,0,3740
0,0,1,0,1,0,1,1600
0,0,1,0,1,0,1,3952
1,1,1,1,1,1,1,7200
0,0,1,1,0,1,1,23000
0,0,0,0,1,0,1,12878
0,1,0,1,1,1,0,21495
1,0,1,1,1,1,0,20000
0,1,1,1,1,1,1,58113
1,0,1,1,1,1,1,44100
1,1,1,1,1,1,1,66100
1,1,1,1,1,1,1,59124
1,1,1,1,1,1,1,79480
0,0,1,0,1,1,1,10194
0,0,1,0,1,0,1,3230
0,0,0,1,1,1,0,11000
0,1,1,0,1,0,1,7437
0,1,1,0,1,0,1,1750
0,0,1,0,1,1,1,15500
1,1,0,1,1,1,1,25034
0,1,1,1,1,1,1,12550
1,0,1,1,1,1,1,32720
0,1,1,0,1,1,1,1000
0,1,0,0,1,0,1,2600
0,1,1,0,1,1,1,12006
1,1,0,0,1,0,1,4822
0,1,0,1,1,1,1,25294
0,1,1,0,1,0,1,18500
0,1,1,0,1,0,1,18000
1,1,1,1,1,1,1,18192
0,1,0,1,1,1,1,16225
0,0,1,0,1,0,0,1272
0,0,0,1,1,1,0,2495
0,1,0,1,1,1,0,8186
1,1,0,1,1,1,0,20000
1,0,0,1,1,1,0,10000
0,1,1,1,1,1,1,7500
0,1,1,0,1,0,1,19998
1,1,1,1,1,1,1,46326
1,1,1,0,1,1,1,12308
0,1,1,1,1,1,1,42752
1,0,1,1,1,1,1,53109
1,1,1,1,1,1,1,68798
1,1,1,1,1,1,1,51635
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,10025
0,0,1,0,1,0,1,2278
1,1,1,1,1,1,0,48405
1,1,1,0,1,1,0,58736
0,0,1,1,1,1,1,36131
0,0,1,0,1,1,1,16000
0,1,1,1,1,1,1,30000
0,1,1,1,1,1,1,30656
0,1,1,1,1,1,0,28600
0,1,1,1,1,1,1,28380
0,1,0,1,1,1,1,13340
0,1,1,1,1,1,1,72147
0,1,1,1,1,1,1,28740
0,0,1,0,1,1,1,30000
0,1,1,0,1,1,1,50200
0,1,1,0,1,1,1,35060
0,1,1,1,1,1,1,99999
0,0,1,0,0,0,1,16600
0,1,1,1,0,1,1,32400
0,0,1,0,1,0,1,7054
0,1,1,0,1,0,1,14900
0,0,1,0,1,1,1,20384
1,1,1,1,1,1,1,98688
1,1,1,1,1,1,0,99999
0,0,0,1,1,1,0,17221
0,0,1,0,1,0,1,8009
1,0,1,1,1,1,1,44000
0,1,0,1,0,1,1,16005
0,1,0,0,1,0,1,7000
0,1,0,0,0,0,1,1500
0,1,1,0,1,1,1,20400
0,1,1,0,1,0,1,8700
0,0,1,0,1,0,1,8271
1,1,1,0,1,1,1,2416
0,1,1,1,1,1,1,12200
0,0,0,1,1,1,0,38072
1,1,1,1,1,0,1,68000
0,1,1,0,1,0,1,30000
0,1,1,1,1,1,1,99999
0,1,0,1,1,1,1,12207
0,0,1,0,1,1,1,2400
1,1,0,1,1,1,1,13170
0,1,0,1,1,1,1,18253
0,0,0,1,0,1,1,13045
0,1,1,1,0,1,1,26158
0,1,1,0,1,0,1,39538
0,0,1,1,1,1,1,19982
0,1,0,1,1,0,0,23041
1,0,1,1,1,1,1,29161
0,1,0,1,1,1,0,24548
0,1,1,1,1,1,1,82506
0,1,1,1,1,1,1,74138
0,1,1,1,1,1,1,41658
0,0,1,1,1,1,1,24025
0,0,1,0,1,0,1,12540
1,1,1,1,1,1,1,27020
0,0,1,0,1,1,1,10500
0,1,1,1,1,1,1,70151
0,1,1,1,1,1,1,9601
0,0,0,1,1,1,0,33470
0,1,0,1,1,1,1,30234
0,0,0,1,1,1,0,16050
0,1,0,1,1,1,0,2800
0,1,1,0,1,1,1,24900
0,1,1,0,0,0,1,6119
1,0,1,1,1,1,1,14005
0,1,1,1,1,1,1,74430
0,1,1,1,1,1,1,22846
0,1,1,0,1,1,1,6900
1,0,1,1,1,1,1,39918
0,1,1,0,1,0,1,12300
0,1,1,0,1,0,1,26445
1,1,1,0,1,1,1,14429
0,1,1,1,1,1,1,37710
0,1,0,1,1,1,1,5000
0,0,1,1,1,0,1,37632
0,1,1,0,1,0,1,6210
1,1,1,1,1,1,1,94694
0,0,1,0,1,1,1,6500
0,1,1,0,1,1,1,26000
0,0,1,1,1,0,1,13326
1,1,1,1,1,1,1,82516
0,1,1,1,1,1,1,76700
1,1,1,1,1,1,1,33322
1,1,1,1,1,1,1,59774
0,0,1,1,1,1,1,23600
0,1,0,1,1,1,1,48050
1,1,1,0,1,1,1,17200
0,1,1,1,1,1,1,25000
1,1,1,1,1,1,1,82501
0,0,1,0,1,1,1,10000
1,1,1,1,1,1,1,61162
0,0,1,0,1,0,1,32050
0,1,1,0,1,0,1,20828
0,1,1,0,1,0,1,36000
0,0,1,0,1,1,1,27000
0,1,1,1,1,1,1,99999
0,0,1,1,1,1,1,56075
1,0,1,1,1,1,1,54601
0,1,1,1,1,1,1,45000
0,1,1,0,1,1,1,25651
1,0,1,1,1,1,1,47151
0,1,0,1,1,1,1,14088
0,1,0,1,1,1,1,35433
0,0,1,0,1,0,1,16000
1,1,1,0,1,1,1,12000
1,1,1,1,1,1,1,43485
0,1,0,1,1,1,1,7288
0,0,0,0,1,1,1,1165
0,1,1,1,1,1,1,54522
0,0,0,0,1,1,1,4000
0,1,1,1,1,1,1,20408
1,0,1,1,1,1,1,19800
0,1,1,0,0,0,1,15150
0,1,1,1,1,1,1,59461
0,1,1,1,1,1,1,77000
1,1,1,1,1,1,1,42600
1,1,1,1,1,1,1,24298
0,0,1,0,1,0,1,4517
0,0,1,0,1,1,1,1340
0,1,1,0,1,0,1,70850
0,1,1,0,1,0,1,25571
0,1,1,0,1,1,1,23500
0,0,1,1,1,1,1,28051
1,1,1,1,1,1,1,71591
1,1,1,1,1,1,1,46877
0,0,1,1,0,1,1,11605
0,0,1,0,1,1,1,9000
1,1,1,1,1,1,1,28181
0,0,1,0,1,1,1,12000
0,0,1,0,1,0,1,3104
0,1,1,1,1,1,1,7800
0,1,0,1,1,1,0,8000
0,1,0,1,1,1,0,1820
1,1,0,1,1,1,0,27000
0,0,1,0,1,1,1,17400
0,0,1,0,1,1,1,10800
0,0,0,0,1,0,1,3000
1,1,1,1,1,1,1,32056
0,0,1,0,1,0,0,18340
0,0,1,0,1,1,1,11040
1,1,1,0,1,1,1,67000
0,0,0,1,1,1,1,20100
1,0,1,1,1,1,1,17087
0,1,0,1,1,1,1,4250
0,1,1,0,1,0,1,11643
0,1,1,0,1,1,1,35842
0,1,0,1,1,1,1,38604
0,0,1,0,1,1,1,7308
0,1,1,0,1,0,1,3000
0,0,1,0,1,0,1,1152
1,1,1,1,1,1,1,17000
1,1,1,1,1,1,1,30000
0,1,1,0,1,0,1,27000
1,1,1,1,1,1,1,61565
0,1,1,1,1,1,1,56000
1,1,1,1,1,1,1,74700
1,0,1,1,1,1,1,16399
0,0,1,0,1,0,1,8417
0,1,0,1,1,1,1,99999
0,1,1,1,1,1,1,44737
0,0,0,1,1,1,0,26000
0,0,1,0,1,1,1,7800
0,1,1,1,1,0,1,52400
0,1,0,1,1,1,1,53490
0,1,1,0,1,0,1,20005
0,0,1,0,1,0,1,10700
0,0,1,0,0,1,1,12401
0,1,1,0,0,1,1,16500
